"","INCIDENT_DATE","INCIDENT_NUMBER","LOCATION_DISTRICT","OFFENSE_CODE","OFFENSE_DESCRIPTION","LOCATION_ADDRESS","CITY","STATE","ZIP","LATITUDE","LONGITUDE","Location.1","ymd","month","year","wday","hour"
"29581","10-20-2018 12:00:00 AM","2018-134053","71","23G","THEFT OF MOTOR VEHICLE PARTS","1502 GREEN MOUNTAIN DR","LITTLE ROCK","AR",72211,34.766082,-92.403385,"1502 GREEN MOUNTAIN DR
LITTLE ROCK, AR 72211
(34.766082, -92.403385)","2018-10-20","Oct",2018,"Sat",0
"29582","10-09-2018 04:00:00 PM","2018-129730","90","23G","THEFT OF MOTOR VEHICLE PARTS","5320 S SHACKLEFORD RD","LITTLE ROCK","AR",72204,34.704706,-92.391905,"5320 S SHACKLEFORD RD
LITTLE ROCK, AR 72204
(34.704706, -92.391905)","2018-10-09","Oct",2018,"Tue",16
"29583","10-17-2018 09:06:00 PM","2018-132866","80","13A","AGGRAVATED ASSAULT","4812 TERRA VISTA CIR","LITTLE ROCK","AR",72209,34.691173,-92.331835,"4812 TERRA VISTA CIR
LITTLE ROCK, AR 72209
(34.691173, -92.331835)","2018-10-17","Oct",2018,"Wed",21
"29584","10-17-2018 09:00:00 PM","2018-132989","93","240","MOTOR VEHICLE THEFT","87 RED GATE DR","LITTLE ROCK","AR",72210,34.645178,-92.443838,"87 RED GATE DR
LITTLE ROCK, AR 72210
(34.645178, -92.443838)","2018-10-17","Oct",2018,"Wed",21
"29585","10-17-2018 11:00:00 PM","2018-133038","70","240","MOTOR VEHICLE THEFT","13300 WHITE FIR LN","LITTLE ROCK","AR",72212,34.791516,-92.421603,"13300 WHITE FIR LN
LITTLE ROCK, AR 72212
(34.791516, -92.421603)","2018-10-17","Oct",2018,"Wed",23
"29586","10-15-2018 01:38:00 PM","2018-131950","93","23C","SHOPLIFTING","11201 BASS PRO PKWY","LITTLE ROCK","AR",72210,34.657543,-92.410366,"11201 BASS PRO PKWY
LITTLE ROCK, AR 72210
(34.657543, -92.410366)","2018-10-15","Oct",2018,"Mon",13
"29587","10-19-2018 04:20:00 PM","2018-133677","63","23D","THEFT FROM BUILDING","7619 CANTRELL RD","LITTLE ROCK","AR",72227,34.77264,-92.359285,"7619 CANTRELL RD
LITTLE ROCK, AR 72227
(34.77264, -92.359285)","2018-10-19","Oct",2018,"Fri",16
"29588","10-18-2018 11:30:00 AM","2018-133164","63","23F","THEFT FROM MOTOR VEHICLE","10520 W MARKHAM ST","LITTLE ROCK","AR",72205,34.753899,-92.391304,"10520 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.753899, -92.391304)","2018-10-18","Oct",2018,"Thu",11
"29589","10-16-2018 02:00:00 PM","2018-132525","64","13A","AGGRAVATED ASSAULT","714 MIMI LN","LITTLE ROCK","AR",72211,34.759938,-92.397821,"714 MIMI LN
LITTLE ROCK, AR 72211
(34.759938, -92.397821)","2018-10-16","Oct",2018,"Tue",14
"29590","10-20-2018 01:41:00 PM","2018-133987","71","23C","SHOPLIFTING","13909 CHENAL PKWY","LITTLE ROCK","AR",72211,34.754105,-92.428786,"13909 CHENAL PKWY
LITTLE ROCK, AR 72211
(34.754105, -92.428786)","2018-10-20","Oct",2018,"Sat",13
"29591","10-21-2018 03:00:00 AM","2018-134259","40","23F","THEFT FROM MOTOR VEHICLE","915 S SCOTT ST","LITTLE ROCK","AR",72202,34.739647,-92.270413,"915 S SCOTT ST
LITTLE ROCK, AR 72202
(34.739647, -92.270413)","2018-10-21","Oct",2018,"Sun",3
"29592","10-19-2018 06:40:00 AM","2018-133458","60","240","MOTOR VEHICLE THEFT","7700 INDIAN TRAIL RD","LITTLE ROCK","AR",72227,34.729524,-92.417539,"7700 INDIAN TRAIL RD
LITTLE ROCK, AR 72227
(34.729524, -92.417539)","2018-10-19","Oct",2018,"Fri",6
"29593","10-05-2018 12:00:00 AM","2018-128880","42","23D","THEFT FROM BUILDING","1 AIRPORT RD","LITTLE ROCK","AR",72202,34.727768,-92.219315,"1 AIRPORT RD
LITTLE ROCK, AR 72202
(34.727768, -92.219315)","2018-10-05","Oct",2018,"Fri",0
"29594","10-21-2018 09:30:00 AM","2018-134319","54","13A","AGGRAVATED ASSAULT","4203 W 17TH ST","LITTLE ROCK","AR",72204,34.735789,-92.320521,"4203 W 17TH ST
LITTLE ROCK, AR 72204
(34.735789, -92.320521)","2018-10-21","Oct",2018,"Sun",9
"29595","10-16-2018 11:50:00 PM","2018-133246","71","23C","SHOPLIFTING","700 S BOWMAN RD","LITTLE ROCK","AR",72211,34.748653,-92.40712,"700 S BOWMAN RD
LITTLE ROCK, AR 72211
(34.748653, -92.40712)","2018-10-16","Oct",2018,"Tue",23
"29596","10-10-2018 03:00:00 PM","2018-129984","81","23D","THEFT FROM BUILDING","4515 WEYMOUTH DR","LITTLE ROCK","AR",72209,34.670624,-92.328231,"4515 WEYMOUTH DR
LITTLE ROCK, AR 72209
(34.670624, -92.328231)","2018-10-10","Oct",2018,"Wed",15
"29597","10-19-2018 05:30:00 AM","2018-134350","81","120","ROBBERY","2401 W 65TH ST","LITTLE ROCK","AR",72209,34.688996,-92.304505,"2401 W 65TH ST
LITTLE ROCK, AR 72209
(34.688996, -92.304505)","2018-10-19","Oct",2018,"Fri",5
"29598","09-27-2018 10:00:00 AM","2018-134646","71","240","MOTOR VEHICLE THEFT","4300 S BOWMAN RD","LITTLE ROCK","AR",72210,34.714741,-92.408668,"4300 S BOWMAN RD
LITTLE ROCK, AR 72210
(34.714741, -92.408668)","2018-09-27","Sep",2018,"Thu",10
"29599","10-18-2018 04:39:00 PM","2018-133250","81","13A","AGGRAVATED ASSAULT","7510 GEYER SPRINGS RD","LITTLE ROCK","AR",72209,34.681945,-92.343686,"7510 GEYER SPRINGS RD
LITTLE ROCK, AR 72209
(34.681945, -92.343686)","2018-10-18","Oct",2018,"Thu",16
"29600","10-11-2018 11:30:00 AM","2018-130307","91","23C","SHOPLIFTING","10422 CHICOT RD","LITTLE ROCK","AR",72209,34.655109,-92.363172,"10422 CHICOT RD
LITTLE ROCK, AR 72209
(34.655109, -92.363172)","2018-10-11","Oct",2018,"Thu",11
"29601","10-21-2018 05:00:00 PM","2018-134457","52","23H","ALL OTHER LARCENY","2600 HOWARD ST","LITTLE ROCK","AR",72206,34.724376,-92.298797,"2600 HOWARD ST
LITTLE ROCK, AR 72206
(34.724376, -92.298797)","2018-10-21","Oct",2018,"Sun",17
"29602","10-07-2018 05:16:00 PM","2018-128453","64","23C","SHOPLIFTING","11400 W MARKHAM ST","LITTLE ROCK","AR",72211,34.753987,-92.401936,"11400 W MARKHAM ST
LITTLE ROCK, AR 72211
(34.753987, -92.401936)","2018-10-07","Oct",2018,"Sun",17
"29603","10-18-2018 01:20:00 AM","2018-133095","50","23F","THEFT FROM MOTOR VEHICLE","1915 W 2ND ST","LITTLE ROCK","AR",72205,34.74961,-92.293689,"1915 W 2ND ST
LITTLE ROCK, AR 72205
(34.74961, -92.293689)","2018-10-18","Oct",2018,"Thu",1
"29604","10-19-2018 04:20:00 PM","2018-133649","61","13A","AGGRAVATED ASSAULT","7800 CHOCTAW RD","LITTLE ROCK","AR",72205,34.74897,-92.361107,"7800 CHOCTAW RD
LITTLE ROCK, AR 72205
(34.74897, -92.361107)","2018-10-19","Oct",2018,"Fri",16
"29605","10-11-2018 08:51:00 AM","2018-130239","90","23F","THEFT FROM MOTOR VEHICLE","401 COLONEL GLENN PLAZA LOOP","LITTLE ROCK","AR",72210,34.705983,-92.406972,"401 COLONEL GLENN PLAZA LOOP
LITTLE ROCK, AR 72210
(34.705983, -92.406972)","2018-10-11","Oct",2018,"Thu",8
"29606","10-16-2018 10:30:00 PM","2018-132187","71","23G","THEFT OF MOTOR VEHICLE PARTS","13111 W MARKHAM ST","LITTLE ROCK","AR",72211,34.753373,-92.42071,"13111 W MARKHAM ST
LITTLE ROCK, AR 72211
(34.753373, -92.42071)","2018-10-16","Oct",2018,"Tue",22
"29607","10-13-2018 04:00:00 PM","2018-132690","40","23G","THEFT OF MOTOR VEHICLE PARTS","300 E CAPITOL AVE","LITTLE ROCK","AR",72202,34.743845,-92.268658,"300 E CAPITOL AVE
LITTLE ROCK, AR 72202
(34.743845, -92.268658)","2018-10-13","Oct",2018,"Sat",16
"29608","10-11-2018 03:00:00 PM","2018-131873","64","23D","THEFT FROM BUILDING","1600 JOHN BARROW RD","LITTLE ROCK","AR",72204,34.737916,-92.37362,"1600 JOHN BARROW RD
LITTLE ROCK, AR 72204
(34.737916, -92.37362)","2018-10-11","Oct",2018,"Thu",15
"29609","10-17-2018 06:00:00 PM","2018-133520","63","23H","ALL OTHER LARCENY","10300 N RODNEY PARHAM RD","LITTLE ROCK","AR",72227,34.766762,-92.387741,"10300 N RODNEY PARHAM RD
LITTLE ROCK, AR 72227
(34.766762, -92.387741)","2018-10-17","Oct",2018,"Wed",18
"29610","10-18-2018 02:00:00 AM","2018-133027","93","23F","THEFT FROM MOTOR VEHICLE","93 ALIZA DR","LITTLE ROCK","AR",72210,34.645976,-92.443224,"93 ALIZA DR
LITTLE ROCK, AR 72210
(34.645976, -92.443224)","2018-10-18","Oct",2018,"Thu",2
"29611","10-10-2018 11:30:00 AM","2018-129816","72","23D","THEFT FROM BUILDING","18 CALUMET RD","LITTLE ROCK","AR",72223,34.811676,-92.459604,"18 CALUMET RD
LITTLE ROCK, AR 72223
(34.811676, -92.459604)","2018-10-10","Oct",2018,"Wed",11
"29612","10-11-2018 06:00:00 PM","2018-130725","54","23D","THEFT FROM BUILDING","4407 W 12TH ST","LITTLE ROCK","AR",72202,34.740729,-92.322784,"4407 W 12TH ST
LITTLE ROCK, AR 72202
(34.740729, -92.322784)","2018-10-11","Oct",2018,"Thu",18
"29613","10-20-2018 10:30:00 PM","2018-134197","64","23F","THEFT FROM MOTOR VEHICLE","11400 W MARKHAM ST","LITTLE ROCK","AR",72211,34.753987,-92.401936,"11400 W MARKHAM ST
LITTLE ROCK, AR 72211
(34.753987, -92.401936)","2018-10-20","Oct",2018,"Sat",22
"29614","10-17-2018 11:50:00 AM","2018-132702","62","23F","THEFT FROM MOTOR VEHICLE","3710 S UNIVERSITY AVE","LITTLE ROCK","AR",72204,34.717347,-92.342376,"3710 S UNIVERSITY AVE
LITTLE ROCK, AR 72204
(34.717347, -92.342376)","2018-10-17","Oct",2018,"Wed",11
"29615","10-22-2018 12:00:00 AM","2018-134676","90","23F","THEFT FROM MOTOR VEHICLE","6224 MCPHERSON RD","LITTLE ROCK","AR",72204,34.694269,-92.382782,"6224 MCPHERSON RD
LITTLE ROCK, AR 72204
(34.694269, -92.382782)","2018-10-22","Oct",2018,"Mon",0
"29616","10-16-2018 01:20:00 PM","2018-132342","52","11A","RAPE","","","",NA,NA,NA,"","2018-10-16","Oct",2018,"Tue",13
"29617","10-17-2018 11:01:00 PM","2018-132937","42","13A","AGGRAVATED ASSAULT","6607 HEATHER LN","LITTLE ROCK","AR",72206,34.717144,-92.195543,"6607 HEATHER LN
LITTLE ROCK, AR 72206
(34.717144, -92.195543)","2018-10-17","Oct",2018,"Wed",23
"29618","10-17-2018 11:01:00 PM","2018-132937","42","13A","AGGRAVATED ASSAULT","6607 HEATHER LN","LITTLE ROCK","AR",72206,34.717144,-92.195543,"6607 HEATHER LN
LITTLE ROCK, AR 72206
(34.717144, -92.195543)","2018-10-17","Oct",2018,"Wed",23
"29619","10-17-2018 11:01:00 PM","2018-132937","42","13A","AGGRAVATED ASSAULT","6607 HEATHER LN","LITTLE ROCK","AR",72206,34.717144,-92.195543,"6607 HEATHER LN
LITTLE ROCK, AR 72206
(34.717144, -92.195543)","2018-10-17","Oct",2018,"Wed",23
"29620","10-22-2018 07:00:00 PM","2018-134879","64","13A","AGGRAVATED ASSAULT","9301 LABETTE DR","LITTLE ROCK","AR",72205,34.736036,-92.377896,"9301 LABETTE DR
LITTLE ROCK, AR 72205
(34.736036, -92.377896)","2018-10-22","Oct",2018,"Mon",19
"29621","10-17-2018 07:20:00 PM","2018-132863","62","23C","SHOPLIFTING","6420 COLONEL GLENN RD","LITTLE ROCK","AR",72204,34.718123,-92.348512,"6420 COLONEL GLENN RD
LITTLE ROCK, AR 72204
(34.718123, -92.348512)","2018-10-17","Oct",2018,"Wed",19
"29622","10-18-2018 08:10:00 AM","2018-133035","81","220","BURGLARY/B&E","8223 SCOTT HAMILTON DR","LITTLE ROCK","AR",72209,34.673398,-92.317657,"8223 SCOTT HAMILTON DR
LITTLE ROCK, AR 72209
(34.673398, -92.317657)","2018-10-18","Oct",2018,"Thu",8
"29623","10-07-2018 04:15:00 AM","2018-128721","54","23G","THEFT OF MOTOR VEHICLE PARTS","4324 ASHER AVE","LITTLE ROCK","AR",72204,34.723934,-92.323044,"4324 ASHER AVE
LITTLE ROCK, AR 72204
(34.723934, -92.323044)","2018-10-07","Oct",2018,"Sun",4
"29624","10-09-2018 04:30:00 AM","2018-129202","64","23F","THEFT FROM MOTOR VEHICLE","9601 BAPTIST HEALTH DR","LITTLE ROCK","AR",72205,34.745439,-92.381804,"9601 BAPTIST HEALTH DR
LITTLE ROCK, AR 72205
(34.745439, -92.381804)","2018-10-09","Oct",2018,"Tue",4
"29625","10-17-2018 06:10:00 AM","2018-132789","53","220","BURGLARY/B&E","3118 W 14TH ST","LITTLE ROCK","AR",72204,34.73819,-92.308748,"3118 W 14TH ST
LITTLE ROCK, AR 72204
(34.73819, -92.308748)","2018-10-17","Oct",2018,"Wed",6
"29626","10-09-2018 12:01:00 AM","2018-129392","63","23D","THEFT FROM BUILDING","18 LORINE CIR","LITTLE ROCK","AR",72205,34.757884,-92.361433,"18 LORINE CIR
LITTLE ROCK, AR 72205
(34.757884, -92.361433)","2018-10-09","Oct",2018,"Tue",0
"29627","10-17-2018 11:00:00 PM","2018-133253","53","11A","RAPE","","","",NA,NA,NA,"","2018-10-17","Oct",2018,"Wed",23
"29628","10-15-2018 01:00:00 PM","2018-132010","72","23D","THEFT FROM BUILDING","23101 CHENAL VALLEY DR","LITTLE ROCK","AR",72223,34.789883,-92.474991,"23101 CHENAL VALLEY DR
LITTLE ROCK, AR 72223
(34.789883, -92.474991)","2018-10-15","Oct",2018,"Mon",13
"29629","10-20-2018 05:45:00 AM","2018-134316","60","220","BURGLARY/B&E","100 S PLAZA DR","LITTLE ROCK","AR",72205,34.752506,-92.347435,"100 S PLAZA DR
LITTLE ROCK, AR 72205
(34.752506, -92.347435)","2018-10-20","Oct",2018,"Sat",5
"29630","10-19-2018 06:40:00 AM","2018-133458","60","13A","AGGRAVATED ASSAULT","7700 INDIAN TRAIL RD","LITTLE ROCK","AR",72227,34.729524,-92.417539,"7700 INDIAN TRAIL RD
LITTLE ROCK, AR 72227
(34.729524, -92.417539)","2018-10-19","Oct",2018,"Fri",6
"29631","10-19-2018 06:40:00 AM","2018-133458","60","13A","AGGRAVATED ASSAULT","7700 INDIAN TRAIL RD","LITTLE ROCK","AR",72227,34.729524,-92.417539,"7700 INDIAN TRAIL RD
LITTLE ROCK, AR 72227
(34.729524, -92.417539)","2018-10-19","Oct",2018,"Fri",6
"29632","10-18-2018 06:30:00 PM","2018-133497","50","23F","THEFT FROM MOTOR VEHICLE","5700 B ST","LITTLE ROCK","AR",72205,34.75375,-92.337372,"5700 B ST
LITTLE ROCK, AR 72205
(34.75375, -92.337372)","2018-10-18","Oct",2018,"Thu",18
"29633","10-17-2018 11:28:00 PM","2018-132945","82","13A","AGGRAVATED ASSAULT","9205 RICKY LN","LITTLE ROCK","AR",72209,34.665294,-92.328927,"9205 RICKY LN
LITTLE ROCK, AR 72209
(34.665294, -92.328927)","2018-10-17","Oct",2018,"Wed",23
"29634","10-20-2018 10:17:00 PM","2018-134165","54","13A","AGGRAVATED ASSAULT","5420 W 12TH ST","LITTLE ROCK","AR",72204,34.741132,-92.334254,"5420 W 12TH ST
LITTLE ROCK, AR 72204
(34.741132, -92.334254)","2018-10-20","Oct",2018,"Sat",22
"29635","10-20-2018 10:17:00 PM","2018-134165","54","13A","AGGRAVATED ASSAULT","5420 W 12TH ST","LITTLE ROCK","AR",72204,34.741132,-92.334254,"5420 W 12TH ST
LITTLE ROCK, AR 72204
(34.741132, -92.334254)","2018-10-20","Oct",2018,"Sat",22
"29636","10-20-2018 10:17:00 PM","2018-134165","54","13A","AGGRAVATED ASSAULT","5420 W 12TH ST","LITTLE ROCK","AR",72204,34.741132,-92.334254,"5420 W 12TH ST
LITTLE ROCK, AR 72204
(34.741132, -92.334254)","2018-10-20","Oct",2018,"Sat",22
"29637","10-12-2018 09:25:00 PM","2018-130962","71","23C","SHOPLIFTING","700 S BOWMAN RD","LITTLE ROCK","AR",72211,34.748653,-92.40712,"700 S BOWMAN RD
LITTLE ROCK, AR 72211
(34.748653, -92.40712)","2018-10-12","Oct",2018,"Fri",21
"29638","10-17-2018 09:00:00 PM","2018-133133","61","23H","ALL OTHER LARCENY","17 POINT OWOODS DR","LITTLE ROCK","AR",72204,34.731932,-92.343289,"17 POINT OWOODS DR
LITTLE ROCK, AR 72204
(34.731932, -92.343289)","2018-10-17","Oct",2018,"Wed",21
"29639","10-15-2018 02:00:00 PM","2018-132817","50","23H","ALL OTHER LARCENY","500 ROSE ST","LITTLE ROCK","AR",72205,34.755322,-92.320648,"500 ROSE ST
LITTLE ROCK, AR 72205
(34.755322, -92.320648)","2018-10-15","Oct",2018,"Mon",14
"29640","10-10-2018 07:00:00 AM","2018-130149","71","23G","THEFT OF MOTOR VEHICLE PARTS","1602 GREEN MOUNTAIN DR","LITTLE ROCK","AR",72211,34.767965,-92.40359,"1602 GREEN MOUNTAIN DR
LITTLE ROCK, AR 72211
(34.767965, -92.40359)","2018-10-10","Oct",2018,"Wed",7
"29641","10-13-2018 11:57:00 PM","2018-131390","90","23F","THEFT FROM MOTOR VEHICLE","32 IVY DR","LITTLE ROCK","AR",72209,34.695537,-92.349411,"32 IVY DR
LITTLE ROCK, AR 72209
(34.695537, -92.349411)","2018-10-13","Oct",2018,"Sat",23
"29642","10-18-2018 12:22:00 AM","2018-132961","90","13A","AGGRAVATED ASSAULT","73 W WINDSOR DR","LITTLE ROCK","AR",72209,34.694057,-92.360144,"73 W WINDSOR DR
LITTLE ROCK, AR 72209
(34.694057, -92.360144)","2018-10-18","Oct",2018,"Thu",0
"29643","10-18-2018 05:42:00 PM","2018-133705","40","23H","ALL OTHER LARCENY","1516 CUMBERLAND ST","LITTLE ROCK","AR",72202,34.733391,-92.270764,"1516 CUMBERLAND ST
LITTLE ROCK, AR 72202
(34.733391, -92.270764)","2018-10-18","Oct",2018,"Thu",17
"29644","10-15-2018 08:30:00 PM","2018-132248","50","23F","THEFT FROM MOTOR VEHICLE","2400 RIVERFRONT DR","LITTLE ROCK","AR",72202,34.771957,-92.308426,"2400 RIVERFRONT DR
LITTLE ROCK, AR 72202
(34.771957, -92.308426)","2018-10-15","Oct",2018,"Mon",20
"29645","10-21-2018 11:25:00 PM","2018-134530","81","13A","AGGRAVATED ASSAULT","5511 BASELINE RD","LITTLE ROCK","AR",72209,34.668933,-92.339283,"5511 BASELINE RD
LITTLE ROCK, AR 72209
(34.668933, -92.339283)","2018-10-21","Oct",2018,"Sun",23
"29646","10-21-2018 11:25:00 PM","2018-134530","81","13A","AGGRAVATED ASSAULT","5511 BASELINE RD","LITTLE ROCK","AR",72209,34.668933,-92.339283,"5511 BASELINE RD
LITTLE ROCK, AR 72209
(34.668933, -92.339283)","2018-10-21","Oct",2018,"Sun",23
"29647","10-17-2018 05:20:00 AM","2018-132612","80","240","MOTOR VEHICLE THEFT","5911 LANCASTER RD","LITTLE ROCK","AR",72209,34.695117,-92.333814,"5911 LANCASTER RD
LITTLE ROCK, AR 72209
(34.695117, -92.333814)","2018-10-17","Oct",2018,"Wed",5
"29648","10-11-2018 03:00:00 PM","2018-130404","64","23C","SHOPLIFTING","2700 S SHACKLEFORD RD","LITTLE ROCK","AR",72205,34.734314,-92.394646,"2700 S SHACKLEFORD RD
LITTLE ROCK, AR 72205
(34.734314, -92.394646)","2018-10-11","Oct",2018,"Thu",15
"29649","10-17-2018 08:00:00 PM","2018-132995","40","240","MOTOR VEHICLE THEFT","305 MAIN ST","LITTLE ROCK","AR",72103,34.745976,-92.270729,"305 MAIN ST
LITTLE ROCK, AR 72103
(34.745976, -92.270729)","2018-10-17","Oct",2018,"Wed",20
"29650","10-11-2018 04:00:00 PM","2018-130420","64","23D","THEFT FROM BUILDING","301 S BOWMAN RD","LITTLE ROCK","AR",72211,34.751574,-92.407045,"301 S BOWMAN RD
LITTLE ROCK, AR 72211
(34.751574, -92.407045)","2018-10-11","Oct",2018,"Thu",16
"29652","10-19-2018 07:00:00 PM","2018-134061","91","240","MOTOR VEHICLE THEFT","7816 REBECCA DR","LITTLE ROCK","AR",72209,34.659272,-92.366673,"7816 REBECCA DR
LITTLE ROCK, AR 72209
(34.659272, -92.366673)","2018-10-19","Oct",2018,"Fri",19
"29653","10-09-2018 08:08:00 PM","2018-129567","90","23D","THEFT FROM BUILDING","9 LAMONT DR","LITTLE ROCK","AR",72209,34.694247,-92.35006,"9 LAMONT DR
LITTLE ROCK, AR 72209
(34.694247, -92.35006)","2018-10-09","Oct",2018,"Tue",20
"29654","10-03-2018 04:00:00 PM","2018-132320","63","23G","THEFT OF MOTOR VEHICLE PARTS","1900 RESERVOIR RD","LITTLE ROCK","AR",72227,34.769794,-92.375908,"1900 RESERVOIR RD
LITTLE ROCK, AR 72227
(34.769794, -92.375908)","2018-10-03","Oct",2018,"Wed",16
"29655","10-16-2018 07:00:00 PM","2018-132657","43","220","BURGLARY/B&E","3110 WALTERS RD","LITTLE ROCK","AR",72206,34.705444,-92.246543,"3110 WALTERS RD
LITTLE ROCK, AR 72206
(34.705444, -92.246543)","2018-10-16","Oct",2018,"Tue",19
"29656","10-16-2018 04:18:00 AM","2018-132209","81","220","BURGLARY/B&E","5310 BASELINE RD","LITTLE ROCK","AR",72209,34.668822,-92.336718,"5310 BASELINE RD
LITTLE ROCK, AR 72209
(34.668822, -92.336718)","2018-10-16","Oct",2018,"Tue",4
"29657","10-17-2018 03:00:00 PM","2018-133024","93","23F","THEFT FROM MOTOR VEHICLE","58 JAN DR","LITTLE ROCK","AR",72210,34.644386,-92.443561,"58 JAN DR
LITTLE ROCK, AR 72210
(34.644386, -92.443561)","2018-10-17","Oct",2018,"Wed",15
"29658","10-17-2018 01:37:00 PM","2018-132736","40","23H","ALL OTHER LARCENY","100 E 8TH ST","LITTLE ROCK","AR",72201,34.741203,-92.271675,"100 E 8TH ST
LITTLE ROCK, AR 72201
(34.741203, -92.271675)","2018-10-17","Oct",2018,"Wed",13
"29659","10-22-2018 11:00:00 AM","2018-134890","63","23F","THEFT FROM MOTOR VEHICLE","9116 N RODNEY PARHAM RD","LITTLE ROCK","AR",72205,34.757682,-92.376521,"9116 N RODNEY PARHAM RD
LITTLE ROCK, AR 72205
(34.757682, -92.376521)","2018-10-22","Oct",2018,"Mon",11
"29660","10-18-2018 06:35:00 PM","2018-133302","71","23H","ALL OTHER LARCENY","13909 CHENAL PKWY","LITTLE ROCK","AR",72211,34.754105,-92.428786,"13909 CHENAL PKWY
LITTLE ROCK, AR 72211
(34.754105, -92.428786)","2018-10-18","Oct",2018,"Thu",18
"29661","10-10-2018 03:10:00 PM","2018-130256","42","23D","THEFT FROM BUILDING","1 AIRPORT RD","LITTLE ROCK","AR",72202,34.727768,-92.219315,"1 AIRPORT RD
LITTLE ROCK, AR 72202
(34.727768, -92.219315)","2018-10-10","Oct",2018,"Wed",15
"29662","10-14-2018 09:21:00 PM","2018-131701","71","23C","SHOPLIFTING","700 S BOWMAN RD","LITTLE ROCK","AR",72211,34.748653,-92.40712,"700 S BOWMAN RD
LITTLE ROCK, AR 72211
(34.748653, -92.40712)","2018-10-14","Oct",2018,"Sun",21
"29663","10-18-2018 03:20:00 PM","2018-133212","40","23H","ALL OTHER LARCENY","701 BROADWAY ST","LITTLE ROCK","AR",72201,34.742828,-92.276268,"701 BROADWAY ST
LITTLE ROCK, AR 72201
(34.742828, -92.276268)","2018-10-18","Oct",2018,"Thu",15
"29664","10-20-2018 09:50:00 AM","2018-133915","64","220","BURGLARY/B&E","11701 MARA LYNN RD","LITTLE ROCK","AR",72211,34.757876,-92.403512,"11701 MARA LYNN RD
LITTLE ROCK, AR 72211
(34.757876, -92.403512)","2018-10-20","Oct",2018,"Sat",9
"29665","10-15-2018 08:30:00 PM","2018-132357","42","13A","AGGRAVATED ASSAULT","1021 E 9TH ST","LITTLE ROCK","AR",72202,34.739438,-92.258638,"1021 E 9TH ST
LITTLE ROCK, AR 72202
(34.739438, -92.258638)","2018-10-15","Oct",2018,"Mon",20
"29666","10-21-2018 05:30:00 AM","2018-134284","63","13A","AGGRAVATED ASSAULT","9000 W MARKHAM ST","LITTLE ROCK","AR",72205,34.753308,-92.373739,"9000 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.753308, -92.373739)","2018-10-21","Oct",2018,"Sun",5
"29667","10-14-2018 07:09:00 PM","2018-131665","90","220","BURGLARY/B&E","41 N MEADOWCLIFF DR","LITTLE ROCK","AR",72209,34.700086,-92.349946,"41 N MEADOWCLIFF DR
LITTLE ROCK, AR 72209
(34.700086, -92.349946)","2018-10-14","Oct",2018,"Sun",19
"29668","10-17-2018 03:01:00 AM","2018-132651","70","23F","THEFT FROM MOTOR VEHICLE","504 MIMI LN","LITTLE ROCK","AR",72211,34.757919,-92.397822,"504 MIMI LN
LITTLE ROCK, AR 72211
(34.757919, -92.397822)","2018-10-17","Oct",2018,"Wed",3
"29669","10-13-2018 07:30:00 AM","2018-131151","70","23D","THEFT FROM BUILDING","12911 CANTRELL RD","LITTLE ROCK","AR",72223,34.798052,-92.415037,"12911 CANTRELL RD
LITTLE ROCK, AR 72223
(34.798052, -92.415037)","2018-10-13","Oct",2018,"Sat",7
"29670","10-22-2018 07:52:00 AM","2018-134603","90","23F","THEFT FROM MOTOR VEHICLE","61 BRACEY CIR","LITTLE ROCK","AR",72204,34.697346,-92.383461,"61 BRACEY CIR
LITTLE ROCK, AR 72204
(34.697346, -92.383461)","2018-10-22","Oct",2018,"Mon",7
"29671","10-19-2018 05:46:00 PM","2018-133685","80","23H","ALL OTHER LARCENY","3300 S POLK ST","LITTLE ROCK","AR",72204,34.718281,-92.334526,"3300 S POLK ST
LITTLE ROCK, AR 72204
(34.718281, -92.334526)","2018-10-19","Oct",2018,"Fri",17
"29672","10-20-2018 08:00:00 PM","2018-134322","81","23G","THEFT OF MOTOR VEHICLE PARTS","7515 GEYER SPRINGS RD","LITTLE ROCK","AR",72209,34.681822,-92.343691,"7515 GEYER SPRINGS RD
LITTLE ROCK, AR 72209
(34.681822, -92.343691)","2018-10-20","Oct",2018,"Sat",20
"29673","10-19-2018 12:25:00 PM","2018-133557","70","23G","THEFT OF MOTOR VEHICLE PARTS","301 N SHACKLEFORD RD","LITTLE ROCK","AR",72211,34.756115,-92.393883,"301 N SHACKLEFORD RD
LITTLE ROCK, AR 72211
(34.756115, -92.393883)","2018-10-19","Oct",2018,"Fri",12
"29674","10-14-2018 02:00:00 PM","2018-131603","81","23D","THEFT FROM BUILDING","4701 W 65TH ST","LITTLE ROCK","AR",72209,34.690133,-92.328331,"4701 W 65TH ST
LITTLE ROCK, AR 72209
(34.690133, -92.328331)","2018-10-14","Oct",2018,"Sun",14
"29675","10-20-2018 09:00:00 PM","2018-134137","42","13A","AGGRAVATED ASSAULT","2900 LOMA DR","LITTLE ROCK","AR",72206,34.719429,-92.194221,"2900 LOMA DR
LITTLE ROCK, AR 72206
(34.719429, -92.194221)","2018-10-20","Oct",2018,"Sat",21
