"","INCIDENT_NUMBER","LOCATION_DISTRICT","OFFENS_DESCRIPTION","ymd","month","wday","LONGTITUDE","LATITUDE","LOCATION_ADDRESS","CITY","STATE"
"17024","2015-075092",40,"Theft of property Misd",2015-07-05,7,"Sunday",-92.2758504,34.7434524,"617 BROADWAY ST","Little Rock"," Arkansas"
"17025","2015-086310",52,"Theft of property Misd",2015-07-30,7,"Thursday",-92.2791101,34.731467,"1800 BROADWAY ST","Little Rock"," Arkansas"
"17026","2014-098431",40,"Theft of property Fel",2014-08-27,8,"Wednesday",-92.2668109,34.7453955,"403 E 3RD ST","Little Rock"," Arkansas"
"17027","2015-139766",72,"Theft of property Misd",2015-12-08,12,"Tuesday",-92.4589331,34.7662944,"17711 CHENAL","Little Rock"," Arkansas"
"17028","2014-054663",62,"Burglary - Residential",2014-05-15,5,"Thursday",-92.3572836,34.7168156,"7314 W 40TH ST","Little Rock"," Arkansas"
"17029","2014-066802",52,"Theft of property Misd",2013-05-29,5,"Wednesday",-92.2827576,34.7251346,"2418 S STATE ST","Little Rock"," Arkansas"
"17030","2015-001792",53,"Theft of property Misd",2015-01-05,1,"Monday",-92.304864,34.7401498,"2810 W 12TH ST","Little Rock"," Arkansas"
"17031","2014-067821",71,"Theft of property Misd",2014-03-04,3,"Tuesday",-92.4214117,34.7541606,"13101 CHENAL","Little Rock"," Arkansas"
"17032","2015-079365",54,"Aggravated assault ",2015-07-14,7,"Tuesday",-92.3376289,34.7380804,"1511 S PIERCE ST","Little Rock"," Arkansas"
"17033","2015-042081",82,"Breaking ",2015-04-18,4,"Saturday",-92.342077,34.6673532,"5813 BASELINE RD","Little Rock"," Arkansas"
"17034","2015-038500",81,"Theft of property Misd",2015-04-01,4,"Wednesday",-92.346709,34.682791,"6301 FORBING RD","Little Rock"," Arkansas"
"17035","2015-051272",90,"Theft of property Misd",2015-05-10,5,"Sunday",-92.421696,34.6767924,"23 AUGUSTA CT","Little Rock"," Arkansas"
"17036","2015-145188",90,"Aggravated assault",2015-12-22,12,"Tuesday",-92.3864724,34.7091711,"4816 TIMBERLAND DR","Little Rock"," Arkansas"
"17037","2015-017214",63,"Breaking ",2015-02-14,2,"Saturday",-92.3810728,34.7685195,"20 COACHLIGHT DR","Little Rock"," Arkansas"
"17038","2015-147529",90,"Theft of property Fel",2015-12-14,12,"Monday",-92.3847368,34.6964708,"9707 HERNDON RD","Little Rock"," Arkansas"
"17039","2015-114051",61,"Breaking ",2015-10-04,10,"Sunday",-92.3474455,34.7389052,"1501 LEISURE PL","Little Rock"," Arkansas"
"17040","2015-101928",71,"Theft of property Misd",2015-09-05,9,"Saturday",-92.4148501,34.7559297,"12700 CHENAL","Little Rock"," Arkansas"
"17041","2015-010993",71,"Breaking ",2015-01-28,1,"Wednesday",-92.4253105,34.7481729,"720 PARKWAY PLACE DR","Little Rock"," Arkansas"
"17042","2015-115844",53,"Theft of property Misd",2015-10-08,10,"Thursday",-92.3144201,34.7490923,"3701 PLATEAU ST","Little Rock"," Arkansas"
"17043","2015-060097",91,"Theft of property Misd",2015-06-01,6,"Monday",-92.3609254,34.6691915,"7525 BASELINE RD","Little Rock"," Arkansas"
"17044","2015-029127",54,"Domestic Battering 2nd degree",2015-03-19,3,"Thursday",-92.3194276,34.73642,"1600 S ELM ST","Little Rock"," Arkansas"
"17045","2015-040565",40,"Theft of property Misd",2015-04-15,4,"Wednesday",-92.2710743,34.744127,"100 E CAPITOL AV","Little Rock"," Arkansas"
"17046","2015-079252",92,"Theft of property Misd",2015-07-14,7,"Tuesday",-92.39624,34.6635673,"11001 INTERSTATE 30","Little Rock"," Arkansas"
"17047","2015-060560",82,"Theft of property Misd",2015-05-29,5,"Friday",-92.3222489,34.6611752,"3808 ARAPAHO","Little Rock"," Arkansas"
"17048","2014-038707",53,"Theft of property Misd",2014-04-04,4,"Friday",-92.3170591,34.7415782,"3904 W 11TH ST","Little Rock"," Arkansas"
"17049","2014-141608",81,"Theft of property Misd",2014-11-26,11,"Wednesday",-92.341815,34.673795,"5722 CARLYLE DR","Little Rock"," Arkansas"
"17050","2015-010785",90,"Theft of property Misd",2015-01-28,1,"Wednesday",-92.4133645,34.7084696,"12626 LAWSON RD","Little Rock"," Arkansas"
"17051","2015-072153",81,"Breaking ",2015-06-29,6,"Monday",-92.35205,34.671017,"8705 VERBENA DR","Little Rock"," Arkansas"
"17052","2014-007188",53,"Theft of property Misd",2014-01-19,1,"Sunday",-92.3015413,34.7460134,"2509 W 6TH ST","Little Rock"," Arkansas"
"17053","2015-014669",54,"Theft of property Fel",2015-02-04,2,"Wednesday",-92.3301166,34.726572,"5004 W 28TH ST","Little Rock"," Arkansas"
"17054","2015-115525",40,"Theft of property lost mislaid ",2015-10-07,10,"Wednesday",-92.2646199,34.760965,"311 E 8TH ST","Little Rock"," Arkansas"
"17055","2015-132838",60,"Breaking ",2015-11-20,11,"Friday",-92.3505,34.7740284,"2319 BLACKWOOD RD","Little Rock"," Arkansas"
"17056","2014-081367",62,"Theft of scrap metal",2014-07-18,7,"Friday",-92.36642,34.7110282,"8116 VINEWOOD LN","Little Rock"," Arkansas"
"17057","2015-086860",81,"Burglary - Residential",2015-07-31,7,"Friday",-92.328932,34.6833739,"24 S WAKEFIELD DR","Little Rock"," Arkansas"
"17058","2015-031168",51,"Aggravated assault",2015-03-24,3,"Tuesday",-92.2768701,34.7415995,"800 BROADWAY ST","Little Rock"," Arkansas"
"17059","2015-043742",92,"Theft of property Misd",2015-04-20,4,"Monday",-92.3770659,34.6675423,"8801 BASELINE RD","Little Rock"," Arkansas"
"17060","2015-030527",64,"Aggravated Robbery ",2015-03-22,3,"Sunday",-92.373688,34.7213969,"3500 JOHN BARROW RD","Little Rock"," Arkansas"
"17061","2015-042070",64,"Aggravated Robbery ",2015-04-19,4,"Sunday",-92.3948238,34.7427335,"1200 S SHACKLEFORD RD","Little Rock"," Arkansas"
"17062","2015-134833",70,"Theft of property Fel",2015-11-24,11,"Tuesday",-92.4032147,34.7774439,"11 PLEASANT VALLEY DR","Little Rock"," Arkansas"
"17063","2015-048332",64,"Theft of property Misd",2015-04-26,4,"Sunday",-92.4061188,34.7461779,"801 S BOWMAN RD","Little Rock"," Arkansas"
"17064","2015-080574",64,"Theft of property Misd",2015-04-07,4,"Tuesday",-92.4021928,34.7554888,"11400 W MARKHAM ST","Little Rock"," Arkansas"
"17065","2015-057014",53,"Theft of property Misd",2015-05-20,5,"Wednesday",-92.3043518,34.7490239,"2809 LINDEN ST","Little Rock"," Arkansas"
"17066","2015-002105",54,"Theft of property Misd",2015-01-05,1,"Monday",-92.3229133,34.7233428,"3119 WASHINGTON ST","Little Rock"," Arkansas"
"17067","2015-127008",82,"Battery 1st degree",2015-11-05,11,"Thursday",-92.3258407,34.6635795,"4316 PINE CONE DR","Little Rock"," Arkansas"
"17068","2015-001713",53,"Aggravated assault",2015-01-03,1,"Saturday",-92.4313546,34.6542095,"1 NANDINA ST","Little Rock"," Arkansas"
"17069","2015-010961",71,"Breaking ",2015-01-29,1,"Thursday",-92.4250596,34.7478112,"800 PARKWAY PLACE DR","Little Rock"," Arkansas"
"17070","2015-106307",53,"Theft of property Misd",2015-09-15,9,"Tuesday",-92.3105317,34.726102,"3124 W ROOSEVELT RD","Little Rock"," Arkansas"
"17071","2015-131729",81,"Theft of property Misd",2015-11-17,11,"Tuesday",-92.3428713,34.6712878,"8709 GEYER SPRINGS RD","Little Rock"," Arkansas"
"17072","2015-093158",60,"Theft of property Misd",2015-08-15,8,"Saturday",-92.3428118,34.7533624,"6000 W MARKHAM ST","Little Rock"," Arkansas"
"17073","2015-127019",51,"Theft of property Fel",2015-11-04,11,"Wednesday",-92.2855862,34.7374455,"1116 W DAISY L GATSON BATES DR","Little Rock"," Arkansas"
"17074","2015-093371",71,"Breaking ",2015-08-15,8,"Saturday",-92.4041971,34.7681225,"1602 GREEN MOUNTAIN DR","Little Rock"," Arkansas"
"17075","2015-042853",71,"Theft of property Fel",2015-04-21,4,"Tuesday",-92.4242597,34.7572676,"13500 CHENAL","Little Rock"," Arkansas"
"17076","2014-027316",81,"Theft of property Misd",2014-03-13,3,"Thursday",-92.336563,34.669047,"5300 BASELINE RD","Little Rock"," Arkansas"
"17077","2015-062400",61,"Breaking ",2015-06-05,6,"Friday",-92.3446916,34.735811,"6209 BOYLE PARK RD","Little Rock"," Arkansas"
"17078","2015-007043",53,"Theft of property Misd",2015-01-16,1,"Friday",-92.31747,34.7401646,"3917 W 12TH ST","Little Rock"," Arkansas"
"17079","2015-021679",93,"Breaking ",2015-02-27,2,"Friday",-92.4307525,34.6525435,"27 NANDINA","Little Rock"," Arkansas"
"17080","2015-039629",54,"Burglary - Residential",2015-04-13,4,"Monday",-92.3218637,34.7295664,"4301 W 24TH ST","Little Rock"," Arkansas"
"17081","2014-128908",91,"Burglary - Residential",2014-11-04,11,"Tuesday",-92.3647594,34.6594594,"7716 REBECCA DR","Little Rock"," Arkansas"
"17082","2015-051546",64,"Aggravated assault ",2015-05-12,5,"Tuesday",-92.3730933,34.7380392,"1640 JOHN BARROW RD","Little Rock"," Arkansas"
"17083","2015-022065",52,"Theft of property Fel",2015-02-28,2,"Saturday",-92.280677,34.720149,"2914 S ARCH ST","Little Rock"," Arkansas"
"17084","2014-104241",90,"Burglary - Residential",2014-09-08,9,"Monday",-92.3699092,34.679079,"30 MELINDA DR","Little Rock"," Arkansas"
"17085","2015-063690",64,"Theft of property Misd",2015-06-09,6,"Tuesday",-92.375269,34.7523047,"9101 W MARKHAM ST","Little Rock"," Arkansas"
"17086","2015-097476",81,"Aggravated assault ",2015-08-26,8,"Wednesday",-92.3306945,34.6854236,"8 EXETER DR","Little Rock"," Arkansas"
"17087","2015-109212",63,"Burglary Commercial",2015-09-22,9,"Tuesday",-92.3903875,34.7551162,"10524 W MARKHAM ST","Little Rock"," Arkansas"
"17088","2015-023678",80,"Theft of property Misd",2015-03-03,3,"Tuesday",-92.3372819,34.7031193,"5517 W 51ST ST","Little Rock"," Arkansas"
"17089","2015-067471",60,"Theft of property Misd",2015-06-17,6,"Wednesday",-92.3428322,34.7520431,"6115 W MARKHAM ST","Little Rock"," Arkansas"
"17090","2014-077568",81,"Theft of property Misd",2014-07-03,7,"Thursday",-92.3318449,34.6898536,"5001 W 65TH ST","Little Rock"," Arkansas"
"17091","2015-083341",60,"Theft of property Misd",2015-07-08,7,"Wednesday",-92.3587484,34.7466491,"7526 OUACHITA DR","Little Rock"," Arkansas"
"17092","2015-027327",63,"Burglary - Residential",2015-03-14,3,"Saturday",-92.3850866,34.7670482,"1400 OLD FORGE DR","Little Rock"," Arkansas"
"17093","2014-099355",90,"Breaking ",2014-08-29,8,"Friday",-92.3664007,34.6740084,"9515 INTERSTATE 30","Little Rock"," Arkansas"
"17094","2014-062940",71,"Theft of property Fel",2014-06-06,6,"Friday",-92.4050768,34.7672669,"1502 GREEN MOUNTAIN DR","Little Rock"," Arkansas"
"17095","2014-136684",71,"Breaking ",2014-11-25,11,"Tuesday",-92.413872,34.759137,"500 NAPA VALLEY DR","Little Rock"," Arkansas"
"17096","2015-001510",60,"Theft of property Misd",2015-01-04,1,"Sunday",-92.3533391,34.7576041,"608 N BRYAN ST","Little Rock"," Arkansas"
"17097","2015-051180",71,"Breaking ",2015-05-11,5,"Monday",-92.4242597,34.7572676,"13500 CHENAL","Little Rock"," Arkansas"
"17098","2015-031335",82,"Theft of property Fel",2015-03-24,3,"Tuesday",-92.3301113,34.6723276,"56 MARIETTA","Little Rock"," Arkansas"
"17099","2015-107517",72,"Theft of property Fel",2015-09-18,9,"Friday",-92.4589851,34.805637,"5601 RANCH DR","Little Rock"," Arkansas"
"17100","2015-115272",72,"Theft of property Fel",2015-10-05,10,"Monday",-92.4486027,34.756877,"16105 CHENAL","Little Rock"," Arkansas"
"17101","2015-083609",91,"Theft of property Misd",2015-07-24,7,"Friday",-92.345278,34.6704422,"8824 GEYER SPRINGS RD","Little Rock"," Arkansas"
"17102","2015-141963",82,"Theft of property Fel",2015-12-13,12,"Sunday",-92.3516717,34.6623505,"6609 TENA LN","Little Rock"," Arkansas"
"17103","2015-100821",81,"Battery 2nd degree",2015-09-03,9,"Thursday",-92.3213734,34.6774314,"7501 INTERSTATE 30","Little Rock"," Arkansas"
"17104","2015-065473",71,"Theft of property Misd",2015-06-13,6,"Saturday",-92.4101162,34.7484792,"700 S BOWMAN RD","Little Rock"," Arkansas"
"17105","2015-056578",42,"Aggravated assault ",2015-05-23,5,"Saturday",-92.2600197,34.7396683,"1000 E 9TH ST","Little Rock"," Arkansas"
"17106","2015-090790",82,"Battery 2nd degree",2015-08-10,8,"Monday",-92.330681,34.669963,"4716 BASELINE RD","Little Rock"," Arkansas"
"17107","2015-000645",63,"Theft of property Misd",2015-01-02,1,"Friday",-92.3876681,34.7663204,"10201 N RODNEY PARHAM RD","Little Rock"," Arkansas"
"17108","2015-024059",41,"Theft of property Misd",2015-03-05,3,"Thursday",-92.2781645,34.7310252,"1821 S BROADWAY ST","Little Rock"," Arkansas"
"17109","2015-131090",82,"Breaking ",2015-11-15,11,"Sunday",-92.3190235,34.6665393,"9010 HILARO SPRINGS RD","Little Rock"," Arkansas"
"17110","2014-143839",52,"Burglary Commercial",2014-12-14,12,"Sunday",-92.2939191,34.732478,"1820 WRIGHT AV","Little Rock"," Arkansas"
"17111","2015-109957",61,"Aggravated Robbery ",2015-09-24,9,"Thursday",-92.3632201,34.7299071,"2517 VANCOUVER DR","Little Rock"," Arkansas"
"17112","2015-116257",63,"Aggravated assault ",2015-10-09,10,"Friday",-92.3810399,34.7623721,"9600 SATTERFIELD DR","Little Rock"," Arkansas"
"17113","2015-035250",52,"Theft of property Misd",2015-04-02,4,"Thursday",-92.2986873,34.7367998,"1500 S PARK ST","Little Rock"," Arkansas"
"17114","2015-086784",60,"Theft of property Misd",2015-07-20,7,"Monday",-92.3416358,34.7490337,"400 S UNIVERSITY AV","Little Rock"," Arkansas"
"17115","2015-108066",90,"Breaking ",2015-09-19,9,"Saturday",-92.3913437,34.7055728,"7 CLEARWATER DR","Little Rock"," Arkansas"
"17116","2015-112402",80,"Aggravated Robbery ",2015-09-30,9,"Wednesday",-92.347477,34.6915907,"6420 S UNIVERSITY AV","Little Rock"," Arkansas"
"17117","2015-018636",62,"Burglary - Residential",2015-02-18,2,"Wednesday",-92.3457789,34.71887,"6310 COLONEL GLENN RD","Little Rock"," Arkansas"
"17118","2015-006686",54,"Theft of property Misd",2015-01-17,1,"Saturday",-92.3389655,34.750314,"2 SAINT VINCENT","Little Rock"," Arkansas"
"17119","2015-097344",52,"Robbery ",2015-08-26,8,"Wednesday",-92.2813306,34.7235471,"700 W 26TH ST","Little Rock"," Arkansas"
"17120","2015-060200",71,"Theft of property Misd",2015-06-01,6,"Monday",-92.4101162,34.7484792,"700 S BOWMAN RD","Little Rock"," Arkansas"
"17121","2014-132891",62,"Burglary - Residential",2014-11-14,11,"Friday",-92.3688489,34.7216418,"3424 COBB ST","Little Rock"," Arkansas"
"17122","2015-096669",60,"Theft of property Misd",2015-08-24,8,"Monday",-92.3566345,34.7810031,"147 JEWELL RD","Little Rock"," Arkansas"
"17123","2015-139808",50,"Burglary - Residential",2015-12-08,12,"Tuesday",-92.3365119,34.7627796,"5623 L ST","Little Rock"," Arkansas"
"17124","2015-041381",80,"Theft of property Misd",2015-04-17,4,"Friday",-92.3330867,34.7197048,"5301 ASHER AV","Little Rock"," Arkansas"
"17125","2015-046226",54,"Homicide",2015-04-29,4,"Wednesday",-92.3372032,34.7362748,"1704 S FILLMORE ST","Little Rock"," Arkansas"
"17126","2015-143507",80,"Homicide",2015-12-18,12,"Friday",-92.3420182,34.7026806,"5201 GEYER SPRINGS RD","Little Rock"," Arkansas"
"17127","2015-081102",92,"Theft of property Misd",2015-07-18,7,"Saturday",-92.3792795,34.6684905,"10101 MABELVALE PLAZA DR","Little Rock"," Arkansas"
"17128","2015-056877",62,"Theft of property Fel",2015-05-24,5,"Sunday",-92.3462477,34.7180423,"6416 COLONEL GLENN RD","Little Rock"," Arkansas"
"17129","2015-046478",82,"Theft of property Fel",2015-04-30,4,"Thursday",-92.3199348,34.6780249,"7700 SCOTT HAMILTON DR","Little Rock"," Arkansas"
"17130","2015-008657",63,"Theft of property Misd",2015-01-23,1,"Friday",-92.3813814,34.7774849,"2709 MILLBROOK RD","Little Rock"," Arkansas"
"17131","2015-099619",70,"Theft of property Misd",2015-08-31,8,"Monday",-92.408023,34.793383,"11810 PLEASANT RIDGE RD","Little Rock"," Arkansas"
"17132","2014-118131",72,"Breaking ",2014-10-10,10,"Friday",-92.4689532,34.7970716,"26 LAVAL","Little Rock"," Arkansas"
"17133","2015-062941",51,"Aggravated Robbery ",2015-06-07,6,"Sunday",-92.2781756,34.7444838,"625 W CAPITOL AV","Little Rock"," Arkansas"
"17134","2015-020232",81,"Breaking ",2015-02-23,2,"Monday",-92.3477248,34.678789,"8701 INTERSTATE 30","Little Rock"," Arkansas"
"17135","2014-087768",93,"Theft of property Fel",2014-07-04,7,"Friday",-92.3865014,34.6702176,"9711 BASELINE RD","Little Rock"," Arkansas"
"17136","2015-037477",63,"Breaking ",2015-04-07,4,"Tuesday",-92.3881272,34.7694799,"1420 BRECKENRIDGE DR","Little Rock"," Arkansas"
"17137","2015-133479",51,"Ars",2015-11-21,11,"Saturday",-92.2772228,34.7423896,"715 S ARCH ST","Little Rock"," Arkansas"
"17138","2014-088269",80,"Theft of property Misd",2014-07-23,7,"Wednesday",-92.3348359,34.7185194,"5500 W 33RD ST","Little Rock"," Arkansas"
"17139","2015-001429",64,"Theft of property Misd",2015-01-04,1,"Sunday",-92.39946,34.7307048,"2616 S SHACKLEFORD RD","Little Rock"," Arkansas"
"17140","2015-084594",64,"Theft of property Fel",2015-07-25,7,"Saturday",-92.3944218,34.7529968,"110 S SHACKLEFORD RD","Little Rock"," Arkansas"
"17141","2015-057877",62,"Robbery ",2015-05-26,5,"Tuesday",-92.3442704,34.7169995,"6211 COLONEL GLENN RD","Little Rock"," Arkansas"
"17142","2014-017323",64,"Breaking ",2014-02-15,2,"Saturday",-92.3801858,34.7356625,"9417 LABETTE DR","Little Rock"," Arkansas"
"17143","2015-018394",70,"Aggravated assault ",2015-02-18,2,"Wednesday",-92.4002299,34.760007,"701 GREEN MOUNTAIN DR","Little Rock"," Arkansas"
"17144","2015-101443",70,"Burglary - Residential",2015-09-04,9,"Friday",-92.4162257,34.7960857,"4710 SAM PECK RD","Little Rock"," Arkansas"
"17145","2015-003081",52,"Terr",2015-01-08,1,"Thursday",-92.2847203,34.7232422,"2611 S CHESTER ST","Little Rock"," Arkansas"
"17146","2014-031729",62,"Burglary - Residential",2014-02-14,2,"Friday",-92.3534099,34.7243782,"6 TALMAGE DR","Little Rock"," Arkansas"
"17147","2015-070559",40,"Breaking ",2015-06-24,6,"Wednesday",-92.2663283,34.7323019,"621 E 16TH ST","Little Rock"," Arkansas"
"17148","2015-086813",64,"Theft of property Fel",2015-07-31,7,"Friday",-92.380145,34.721338,"9600 W 36TH ST","Little Rock"," Arkansas"
"17149","2014-087364",64,"Theft of property Misd",2014-08-01,8,"Friday",-92.3946695,34.7506751,"310 S SHACKLEFORD RD","Little Rock"," Arkansas"
"17150","2015-063063",54,"Burglary - Residential",2015-06-08,6,"Monday",-92.3353175,34.7403247,"1223 S TAYLOR ST","Little Rock"," Arkansas"
"17151","2015-004376",82,"Theft of property Misd",2015-01-12,1,"Monday",-92.3627654,34.6599313,"9923 CHICOT RD","Little Rock"," Arkansas"
"17152","2015-097799",71,"Theft by receiving Fel",2015-08-27,8,"Thursday",-92.4050768,34.7672669,"1502 GREEN MOUNTAIN DR","Little Rock"," Arkansas"
"17153","2014-089205",81,"Theft of property Misd",2014-07-21,7,"Monday",-92.3383228,34.6717628,"8506 SHELLEY DR","Little Rock"," Arkansas"
"17154","2015-100366",52,"Burglary - Residential",2015-09-01,9,"Tuesday",-92.3006173,34.7333447,"1812 RICE ST","Little Rock"," Arkansas"
"17155","2015-143393",93,"Burglary - Residential",2015-12-17,12,"Thursday",-92.422765,34.665932,"9400 STAGECOACH RD","Little Rock"," Arkansas"
"17156","2015-100943",71,"Robbery ",2015-09-03,9,"Thursday",-92.4168641,34.7540244,"12801 CHENAL","Little Rock"," Arkansas"
"17157","2014-033490",82,"Burglary - Residential",2014-03-27,3,"Thursday",-92.3370706,34.6657193,"5204 STANLEY DR","Little Rock"," Arkansas"
"17158","2014-011396",51,"Breaking ",2014-01-30,1,"Thursday",-92.4179426,34.7502264,"415 GAMBLE RD","Little Rock"," Arkansas"
"17159","2015-116969",64,"Theft of property Fel",2015-10-11,10,"Sunday",-92.3431921,34.7167242,"3900 S UNIVERSITY","Little Rock"," Arkansas"
"17160","2015-077929",50,"Theft of property lost mislaid ",2015-07-05,7,"Sunday",-92.3116099,34.7699175,"2010 REBSAMEN PARK RD","Little Rock"," Arkansas"
"17161","2015-079277",63,"Theft of property Fel",2015-07-11,7,"Saturday",-92.3751362,34.7600585,"9100 N RODNEY PARHAM RD","Little Rock"," Arkansas"
"17162","2015-082299",43,"Theft of property Fel",2015-02-23,2,"Monday",-92.2644433,34.7262519,"815 E 23RD ST","Little Rock"," Arkansas"
"17163","2015-069898",53,"Burglary Commercial",2015-06-23,6,"Tuesday",-92.3026495,34.7446315,"2611 W 7TH ST","Little Rock"," Arkansas"
"17164","2014-014370",42,"Theft of property Misd",2014-02-07,2,"Friday",-92.2249735,34.7147401,"3200 BANKHEAD DR","Little Rock"," Arkansas"
"17165","2014-077306",72,"Breaking ",2014-07-09,7,"Wednesday",-92.4716581,34.7765767,"26 CHENAL","Little Rock"," Arkansas"
"17166","2014-114096",70,"Theft of property lost mislaid ",2014-07-23,7,"Wednesday",-92.394671,34.768118,"1601 N SHACKLEFORD RD","Little Rock"," Arkansas"
"17167","2015-052200",81,"Aggravated assault",2015-05-13,5,"Wednesday",-92.3438969,34.6814455,"7510 GEYER SPRINGS RD","Little Rock"," Arkansas"
"17168","2015-131139",62,"Theft of property Fel",2015-11-16,11,"Monday",-92.3509173,34.7272668,"6800 ARCHWOOD DR","Little Rock"," Arkansas"
